Interaction,model_1,mode_2,pairing_id,round,agent_id,move,payoff_agent_1,payoff_agent_2,mutual_cooperation,cooperation rate
4.1_vs_mini,4.1,mini,30,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,30,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,31,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,32,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,3,Adaptive_0_0,cooperate,0,5,0.5,0.0
4.1_vs_mini,4.1,mini,33,3,Adaptive_1_0,defect,0,5,0.5,0.0
4.1_vs_mini,4.1,mini,33,4,Adaptive_0_0,defect,5,0,0.5,0.0
4.1_vs_mini,4.1,mini,33,4,Adaptive_1_0,cooperate,5,0,0.5,0.0
4.1_vs_mini,4.1,mini,33,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,13,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,33,13,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,34,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,35,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,36,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,13,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,37,13,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,38,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_mini,4.1,mini,39,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,0,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,1,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,2,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,3,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,5,Adaptive_0_0,cooperate,0,5,0.0,0.5
4.1_vs_nano,4.1,Nano,4,5,Adaptive_1_0,defect,0,5,0.0,0.5
4.1_vs_nano,4.1,Nano,4,6,Adaptive_0_0,defect,5,0,0.0,0.5
4.1_vs_nano,4.1,Nano,4,6,Adaptive_1_0,cooperate,5,0,0.0,0.5
4.1_vs_nano,4.1,Nano,4,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_nano,4.1,Nano,4,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
